par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
58,11,Two-year for-profit,71200,36800,.5604344343322135,.0021598272,.021598272,.082073435,.20518358,.31317496,.20950323,.13174945,.14038877,.12526998,.45140389,36100,39700,463,42313,.010942264
58,12,Less than two-year schools of any type,71200,26700,.4549999577834545,0,0,.044444446,.1,.25555557,.21111111,.2,.23333333,.22222222,.5,23600,33100,90,10121,.0088924021
58,13,Attending college with insufficient data,71400,35400,.5250061788635676,.0049751243,.034084897,.076320529,.18556155,.2453689,.23203133,.18672594,.15031227,.13570446,.51275539,30800,35300,9447,942344,.010025001
58,14.1,Late attender (ages 23-28),71200,25400,.4423393157649411,.001322237,.013844598,.037644863,.10134557,.18627985,.24352494,.27953643,.18931322,.1667574,.40530449,20500,26100,12857,1239448,.010373166
58,14.2,Never attended college (before year 2013),71300,23600,.4127576971109817,.0012104583,.012951905,.035183989,.097603291,.17801808,.21751937,.22623466,.2806246,.26101518,.37108618,18000,27900,24784,2866578,.0086458484
59,1,Ivy Plus,72700,106600,.7524900394335202,.1640625,.34765625,.48828128,.6328125,.109375,.08984375,.08984375,.078125,.0703125,.546875,77500,83700,256,52724,.004855474
59,2,Other elite schools (public and private),72800,78800,.7214688631585922,.06445837,.23366159,.38406447,.55863923,.17457475,.089525513,.091316029,.085944496,.083258726,.54162937,61600,66400,1117,183973,.0060715433
59,3,Highly selective public,72800,59300,.6687933667763668,.028282829,.12842713,.22799423,.41731602,.25598845,.14083694,.096392497,.089466088,.079365082,.598557,48400,51800,3465,393548,.0088045169
59,4,Highly selective private,72800,67700,.7133853705295358,.041041039,.17717718,.31331331,.5015015,.22422422,.11411411,.087087087,.073073074,.062062062,.5965966,55800,59400,999,134098,.0074497755
59,5,Selective public,72700,45800,.6121117616585666,.011195977,.064139664,.1425115,.29498553,.28862849,.19180226,.12234925,.10223445,.092414252,.59637552,40500,43700,21079,1944082,.010842649
59,6,Selective private,72800,49800,.6319694638047964,.014335529,.08368849,.17473848,.34715226,.26636961,.17183262,.11313444,.10151104,.091243699,.61759007,43400,46900,5162,486852,.010602811
59,7,Nonselective four-year public,72700,34200,.5295966275945646,.0010238908,.026621161,.069965869,.18122867,.26313993,.23890786,.16996588,.14675768,.13242321,.5228669,31600,35700,2930,257854,.011363019
59,8,Nonselective four-year private not-for-profit,72800,32700,.5064593504692712,.001572327,.028301887,.077044025,.18710692,.21698113,.23584907,.17610063,.18396227,.16352202,.55974841,29300,34600,636,55947,.011367902
59,9,Two-year (public and private not-for-profit),72700,34200,.5257366600197146,.0019951784,.027641533,.074902318,.18584254,.24549006,.23717682,.18218473,.14930585,.1350902,.49966747,30700,35100,24058,2021451,.011901352
59,10,Four-year for-profit,72700,35400,.5303411565891762,.0030165913,.029411765,.07692308,.19155355,.24208145,.24509804,.16968326,.15158372,.13499245,.41855204,31500,34900,1326,126025,.010521722
59,11,Two-year for-profit,72700,36800,.5602685250297956,.0022222223,.02,.091111116,.22222222,.27333334,.21333334,.15777777,.13333334,.12222222,.46444446,34700,38700,450,42313,.01063503
59,12,Less than two-year schools of any type,72800,23200,.4063688099686089,.009615385,.009615385,.019230768,.076923072,.15384616,.23076923,.27884614,.25961539,.21153846,.41346154,16400,24700,104,10121,.010275665
59,13,Attending college with insufficient data,72800,35900,.5271556716383042,.0053639845,.03908046,.088669948,.19934319,.2272578,.23798576,.18544061,.14997263,.13661741,.51209635,30400,35000,9135,942344,.0096939122
59,14.1,Late attender (ages 23-28),72700,25900,.4450734587560503,.001339532,.013946892,.03900402,.10471988,.18509181,.24489796,.27704674,.18824363,.16523521,.40698132,20900,26300,12691,1239448,.010239235
59,14.2,Never attended college (before year 2013),72800,24700,.4172354855142246,.0012414135,.013862452,.03579409,.10072002,.18252917,.21654391,.22064057,.27956632,.25945544,.37656212,18500,28600,24166,2866578,.0084302612
60,1,Ivy Plus,74400,99600,.7461288207193274,.11971831,.34859157,.46126759,.60915494,.15492958,.066901408,.07394366,.095070422,.091549292,.5809859,70000,79900,284,52724,.0053865411
60,2,Other elite schools (public and private),74300,83100,.7017808436276695,.077540107,.22459893,.33511585,.52495545,.18716577,.089126557,.098039217,.10071301,.094474152,.5472371,58400,63200,1122,183973,.0060987212
60,3,Highly selective public,74200,60100,.6739343267906328,.027169393,.12836152,.23870252,.42278901,.25478235,.14416413,.092874967,.085389517,.078735791,.60216242,49500,52500,3607,393548,.0091653373
60,4,Highly selective private,74300,63600,.6912603327002305,.033464566,.16043307,.28641734,.48622048,.20669292,.12204725,.097440943,.087598428,.08070866,.58956695,54800,58100,1016,134098,.0075765485
60,5,Selective public,74300,46300,.6179639983010404,.010056334,.066855997,.14600307,.30480936,.2864193,.1881838,.12300386,.097583689,.087899812,.59416175,41400,44300,21479,1944082,.011048403
60,6,Selective private,74300,49000,.6213684969164902,.011740201,.083128199,.17099035,.33648929,.26434386,.1711797,.117402,.11058512,.10017043,.62260932,42000,45500,5281,486852,.010847239
60,7,Nonselective four-year public,74300,35100,.5320067524724936,.0030612245,.031632654,.078911565,.19557823,.24285714,.23945579,.17517006,.14693877,.13469388,.52925169,30900,35600,2940,257854,.011401801
60,8,Nonselective four-year private not-for-profit,74200,37600,.5341526760090063,.0097560976,.045528457,.095934957,.21788618,.24227642,.19349594,.18373984,.16260162,.14146341,.58048779,32400,37300,615,55947,.010992547
60,9,Two-year (public and private not-for-profit),74200,34600,.5303356068720972,.0029684757,.0285559,.074964464,.18659587,.25127518,.23823062,.1801154,.14378293,.12881511,.5012961,31100,35300,23918,2021451,.011832095
60,10,Four-year for-profit,74200,36200,.5487733680393054,0,.032012194,.090701222,.22179878,.23018293,.24771342,.16692074,.13338415,.12042683,.44969511,32300,35800,1312,126025,.010410633
60,11,Two-year for-profit,74200,36500,.5584167600100213,0,.024498887,.080178179,.21158129,.30066815,.20489979,.14476615,.13808464,.12026726,.48997775,35900,39200,449,42313,.010611396
60,12,Less than two-year schools of any type,74200,27200,.4548571651315984,0,.027777778,.074074075,.12037037,.2037037,.25,.19444445,.23148148,.21296296,.4537037,22300,30100,108,10121,.010670883
60,13,Attending college with insufficient data,74400,36400,.5295238369208216,.0046230052,.038525041,.087837093,.19537699,.23874518,.22652724,.19174464,.14760594,.13274628,.52151895,31000,35500,9085,942344,.0096408529
60,14.1,Late attender (ages 23-28),74300,25700,.4458319685244663,.0011035787,.013715907,.038625255,.10271166,.19162858,.24657103,.26580483,.19328393,.17042409,.41218665,21200,26700,12686,1239448,.010235202
60,14.2,Never attended college (before year 2013),74300,24200,.4180297000872721,.0013518652,.013096194,.037091799,.10253052,.17988256,.21963584,.21988931,.27806178,.25702336,.38160619,18700,28300,23671,2866578,.0082575809
61,1,Ivy Plus,75800,104600,.7467185371417144,.13937283,.35191637,.46341464,.63414633,.11498258,.059233453,.083623692,.10801394,.097560979,.50174218,73400,82900,287,52724,.0054434412
61,2,Other elite schools (public and private),75800,77700,.7194483041550941,.061068702,.24342664,.37404582,.5301103,.20016964,.10093299,.083969466,.08481764,.076335877,.53944021,59800,66300,1179,183973,.0064085489
61,3,Highly selective public,75800,60500,.6736339026250611,.02759786,.1379893,.25119683,.42776683,.24838074,.13292031,.10616727,.084764853,.076598138,.58265281,49000,52200,3551,393548,.0090230415
61,4,Highly selective private,75800,62000,.6867475518462474,.03305785,.15610652,.28282827,.4674013,.22681358,.11753903,.097337008,.090909094,.08172635,.59412307,52700,56400,1089,134098,.0081209261
61,5,Selective public,75800,46600,.6177627275900987,.0094821295,.065599926,.14829504,.30666485,.28414479,.18909556,.12299416,.097100653,.08752735,.59728301,41300,44100,21936,1944082,.011283475
61,6,Selective private,75800,48300,.6258862195729743,.012469756,.080588125,.17308766,.33873069,.26930952,.16787642,.1168807,.10720268,.099199705,.61455423,42800,46300,5373,486852,.011036208
61,7,Nonselective four-year public,75800,35700,.5383094433666337,.0037086986,.028320972,.082265675,.20330411,.25792313,.21915036,.17801753,.14160486,.12879299,.51786917,32800,36800,2966,257854,.011502633
61,8,Nonselective four-year private not-for-profit,75700,34500,.5188817081656673,.0044247787,.033923306,.09439528,.2020649,.22566372,.21828909,.17256637,.18141593,.15929204,.55014753,30700,35800,678,55947,.012118612
61,9,Two-year (public and private not-for-profit),75800,34400,.5276580280551644,.0029564856,.028482199,.07212159,.18717468,.25026026,.23522799,.17847179,.1488653,.13416615,.50593376,31100,35400,24015,2021451,.01188008
61,10,Four-year for-profit,75800,35300,.5371844304778786,.00079051382,.029249012,.079051383,.20869565,.256917,.21501976,.16442688,.15494071,.13596839,.43873519,33300,37300,1265,126025,.010037691
61,11,Two-year for-profit,75700,38100,.5672851099707643,0,.023109244,.09663865,.26890758,.24579832,.20168068,.12815127,.15546219,.14285715,.46848741,36400,40800,476,42313,.011249498
61,12,Less than two-year schools of any type,75800,28900,.4678329407598459,0,.018691588,.046728972,.13084112,.20560747,.23364487,.22429907,.20560747,.1682243,.42990655,23400,30600,107,10121,.010572078
61,13,Attending college with insufficient data,75900,36100,.5328056917466596,.0046496182,.041293036,.090667553,.20159416,.23392007,.23314513,.19318056,.13816008,.12410052,.52297133,30900,35300,9033,942344,.0095856711
61,14.1,Late attender (ages 23-28),75800,25800,.4461529637612339,.0010594947,.01393643,.037815809,.10562347,.18565607,.24938875,.27041563,.18891606,.16658516,.41295844,21300,26800,12270,1239448,.0098995678
61,14.2,Never attended college (before year 2013),75800,24300,.4205404554233719,.0010707097,.014647309,.039402116,.10668551,.18086427,.21692578,.21825346,.27727097,.25761274,.37804618,18900,28700,23349,2866578,.0081452522
62,1,Ivy Plus,77300,108700,.7399987090686349,.14527027,.33445945,.44256756,.625,.13175675,.050675675,.067567565,.125,.11148649,.51013517,71800,79900,296,52724,.0056141415
62,2,Other elite schools (public and private),77300,73700,.7049436299394377,.056362085,.21690863,.35269001,.53543979,.1793339,.10076857,.082835183,.10162254,.09564475,.56618273,59200,64500,1171,183973,.0063650645
62,3,Highly selective public,77300,59400,.6686717734755656,.028946664,.13025998,.23880997,.41972661,.24872689,.14526936,.096220851,.090056285,.08094345,.58268559,48500,52100,3731,393548,.0094804196
62,4,Highly selective private,77400,65100,.687308122103117,.040665437,.17005545,.30961183,.47966728,.21534197,.10813309,.10166358,.095194086,.089648798,.59242141,53800,58500,1082,134098,.0080687255
62,5,Selective public,77300,47300,.6149268678565674,.01026195,.067377798,.14690791,.30259249,.28589433,.18656045,.12255829,.10239445,.091727428,.60423982,41000,43900,22218,1944082,.01142853
62,6,Selective private,77300,47900,.6274013527716799,.010482965,.074503928,.16323474,.33096218,.27873456,.17764881,.11381505,.098839387,.0892924,.61774617,42400,45600,5342,486852,.010972533
62,7,Nonselective four-year public,77300,34900,.5287485461485985,.0046979869,.031208053,.077852346,.18322147,.26006711,.23020135,.1785235,.14798658,.1328859,.52181208,31500,35800,2980,257854,.011556927
62,8,Nonselective four-year private not-for-profit,77400,36300,.5130044454732388,.012903226,.049999997,.093548387,.21774194,.22419354,.18064517,.17741935,.2,.18225807,.58064514,29900,37500,620,55947,.011081917
62,9,Two-year (public and private not-for-profit),77300,34800,.5334878535754962,.0021596479,.029030651,.07409253,.19087964,.25583521,.23353268,.17696653,.14278595,.12924661,.51171196,31800,35800,24078,2021451,.011911246
62,10,Four-year for-profit,77300,35500,.5381625186615859,.0015923567,.038216561,.091560505,.21178344,.23248407,.24522293,.17914012,.13136943,.12261146,.44267517,31600,35300,1256,126025,.0099662766
62,11,Two-year for-profit,77300,39500,.5743573549150621,.004255319,.034042552,.09148936,.2638298,.26595744,.19574468,.14468086,.12978724,.11489362,.47872341,38100,41600,470,42313,.011107697
62,12,Less than two-year schools of any type,77300,28200,.4683638265696773,0,.017094018,.051282052,.1025641,.2905983,.22222222,.15384616,.23076923,.21367522,.48717949,22400,34200,117,10121,.011560122
62,13,Attending college with insufficient data,77400,36500,.5358886583393399,.0050488422,.038195588,.088903524,.20261222,.24794205,.22291735,.188234,.13829437,.12468445,.52760398,32000,36100,9111,942344,.0096684434
62,14.1,Late attender (ages 23-28),77300,26100,.4493482677431814,.0013199141,.014354067,.038607489,.11029533,.19023263,.24583402,.26332289,.19031513,.16993895,.42468238,21500,26900,12122,1239448,.0097801602
62,14.2,Never attended college (before year 2013),77300,24200,.4182410559684257,.0016100957,.013098346,.037728459,.10409051,.18189731,.21583986,.21588337,.28228894,.26209748,.3837685,18700,28900,22980,2866578,.0080165267
63,1,Ivy Plus,78900,130300,.774431728790313,.1384083,.37024221,.50865054,.64013839,.14532872,.062283736,.10034602,.051903117,.051903117,.50519031,80200,85100,289,52724,.0054813749
63,2,Other elite schools (public and private),78900,76500,.725026479058566,.058149058,.24242425,.37182638,.53398854,.19983619,.10974611,.085176088,.071253069,.061425064,.53890252,59300,63000,1221,183973,.0066368436
63,3,Highly selective public,78900,59200,.6765996840969311,.029379761,.13737759,.23939064,.41784549,.27067465,.13302504,.095212184,.083242655,.075897716,.59004354,49000,51700,3676,393548,.0093406653
63,4,Highly selective private,78900,70200,.7029048046530341,.045540798,.15749526,.30265656,.5056926,.22106262,.096774191,.091081597,.085388996,.077798858,.59392786,56100,59400,1054,134098,.0078599229
63,5,Selective public,78900,47000,.6167584854866663,.010766922,.069940872,.14835407,.3083576,.28492633,.18065484,.12439325,.10166799,.092754386,.59487247,41400,44500,22662,1944082,.011656916
63,6,Selective private,78900,49400,.6307715263983865,.014203524,.083782814,.17170082,.34358144,.2770586,.16235168,.11614528,.100863,.09223301,.62927008,43500,47000,5562,486852,.011424417
63,7,Nonselective four-year public,78900,36200,.5447713609502789,.0031023785,.033092037,.079627715,.19648397,.27369872,.2254395,.1699414,.1344364,.12064806,.52119958,33200,37000,2901,257854,.011250553
63,8,Nonselective four-year private not-for-profit,78900,39000,.5140980985151489,.0031397173,.02354788,.070643641,.17896388,.2354788,.24018839,.1978022,.14756672,.13814756,.59183675,29400,34100,637,55947,.011385776
63,9,Two-year (public and private not-for-profit),78900,35200,.5351551698355636,.0024862441,.029508865,.079519056,.19718769,.2480538,.23578562,.17786835,.14110455,.12753209,.51314449,31600,35800,24535,2021451,.012137321
63,10,Four-year for-profit,78900,36200,.5459767167771712,.00078864355,.032334384,.10015773,.22160883,.23107255,.23738171,.17981072,.13012618,.11671925,.44637224,32100,36300,1268,126025,.010061496
63,11,Two-year for-profit,78900,40100,.5854781783864939,.0042918455,.025751073,.10085837,.25107297,.28969958,.20171674,.14377682,.11373391,.10085838,.42489269,37600,42000,466,42313,.011013164
63,12,Less than two-year schools of any type,78800,24800,.4433601244563892,0,.018181818,.027272727,.090909094,.18181819,.26363635,.25454545,.2090909,.17272727,.4909091,21300,25000,110,10121,.010868492
